task,run_name,layer,module,module_name,shape,numel,mean,std,abs_mean,max_abs,p99_abs,p999_abs,p9999_abs,top_0p1pct_abs_share,top_1pct_abs_share,max_abs_over_abs_mean,p999_abs_over_p99_abs,ratio_abs_gt_3p0sigma,ratio_abs_gt_4p0sigma,ratio_abs_gt_5p0sigma,top_out_channel,top_out_channel_max_abs,median_out_channel_max_abs,top_in_channel,top_in_channel_max_abs,median_in_channel_max_abs,top_out_channel_over_median,top_in_channel_over_median
dep,formal_e3_ms256_retry1,11,ffn_out,output.dense,1024x4096,4194304,2.2403506591217592e-05,0.03375948965549469,0.026237886399030685,5.511744976043701,0.09198867529630661,0.1286155879497528,0.18072186410427094,0.0059378815304850265,0.04146872988745565,210.06817745225558,1.3981676280853756,0.005474090576171875,0.0006966590881347656,0.00014710426330566406,933,5.511744976043701,0.145175963640213,2445,5.511744976043701,0.1200547143816948,37.96596101613184,45.91027519769018
dep,formal_e3_ms256_retry1,12,attn_k,attention.self.key,1024x1024,1048576,1.3180189853301272e-05,0.03793478012084961,0.030028481036424637,0.3629924952983856,0.10032764077186584,0.13442900776863098,0.17274685204029083,0.005075180208248431,0.038446160567265235,12.08827362456578,1.3399000189220829,0.004002571105957031,0.0003376007080078125,4.76837158203125e-05,953,0.3629924952983856,0.13136696815490723,933,0.3629924952983856,0.13692864775657654,2.76319458686408,2.6509609292548606
dep,formal_e3_ms256_retry1,12,attn_out,attention.output.dense,1024x1024,1048576,-3.7882964534219354e-06,0.02811463177204132,0.022015204653143883,0.289370596408844,0.07626095414161682,0.10159482806921005,0.13229204714298248,0.005255277338008277,0.03988571035329181,13.144124752322954,1.3321998028053537,0.0049419403076171875,0.00039577484130859375,6.771087646484375e-05,466,0.289370596408844,0.09768622368574142,833,0.289370596408844,0.1050897017121315,2.962245703547259,2.753558071765268
dep,formal_e3_ms256_retry1,12,attn_q,attention.self.query,1024x1024,1048576,2.1248873963486403e-05,0.03824395686388016,0.030256982892751694,0.25537073612213135,0.1015789657831192,0.13527390360832214,0.17034313082695007,0.004990182412604852,0.03844108664970789,8.440059507166112,1.3317117630154343,0.004099845886230469,0.00030803680419921875,2.765655517578125e-05,866,0.25537073612213135,0.12981492280960083,933,0.25537073612213135,0.13906830549240112,1.9671909099132068,1.8362971722272488
dep,formal_e3_ms256_retry1,12,attn_v,attention.self.value,1024x1024,1048576,-2.902422784245573e-05,0.029405370354652405,0.023106230422854424,0.18566763401031494,0.07883945107460022,0.10459663718938828,0.12761062383651733,0.004967214545786668,0.03897834648239997,8.035392645728603,1.326704280201239,0.004399299621582031,0.00027942657470703125,1.239776611328125e-05,858,0.18566763401031494,0.10539372265338898,725,0.18566763401031494,0.10734425485134125,1.761657424521618,1.7296466799032892
dep,formal_e3_ms256_retry1,12,ffn_in,intermediate.dense,4096x1024,4194304,-1.028425685944967e-05,0.036016371101140976,0.02847958542406559,0.4834353029727936,0.0954434722661972,0.12570083141326904,0.15292459726333618,0.004848038064244011,0.03821442523251192,16.974801275171828,1.317018633424006,0.003984928131103516,0.000217437744140625,1.3589859008789062e-05,2990,0.4834353029727936,0.1243121474981308,933,0.4834353029727936,0.14281056821346283,3.888882242823958,3.3851507561414484
dep,formal_e3_ms256_retry1,12,ffn_out,output.dense,1024x4096,4194304,1.676348620094359e-05,0.03369302675127983,0.026159271597862244,4.966220855712891,0.09219454228878021,0.12902551889419556,0.17765554785728455,0.005911085802830958,0.041631692144887066,189.84553285951333,1.3994919405321193,0.005610942840576172,0.0007152557373046875,0.00014400482177734375,933,4.966220855712891,0.14789970219135284,346,4.966220855712891,0.11879726499319077,33.57830193118028,41.80416826934143
dep,formal_e3_ms256_retry1,13,attn_k,attention.self.key,1024x1024,1048576,3.041109266632702e-06,0.03829982504248619,0.030381709337234497,0.31681492924690247,0.10052215307950974,0.131927028298378,0.1679970920085907,0.004880394661449265,0.03773468897415348,10.427817794261758,1.3124174548273755,0.0036020278930664062,0.00021648406982421875,4.00543212890625e-05,739,0.31681492924690247,0.13548530638217926,933,0.31681492924690247,0.13248524069786072,2.3383711319456704,2.391322441489274
dep,formal_e3_ms256_retry1,13,attn_out,attention.output.dense,1024x1024,1048576,-4.1880512071656995e-06,0.028367875143885612,0.022230543196201324,0.2783523201942444,0.0769709050655365,0.10234633088111877,0.12662473320960999,0.00510754114476731,0.03969477999539503,12.521165935423847,1.3296755546004881,0.0049591064453125,0.00033855438232421875,3.62396240234375e-05,466,0.2783523201942444,0.09866072982549667,878,0.2783523201942444,0.10386935621500015,2.8213081403976235,2.6798309947938863
dep,formal_e3_ms256_retry1,13,attn_q,attention.self.query,1024x1024,1048576,2.8337010007817298e-05,0.038255687803030014,0.030370667576789856,0.25991418957710266,0.10024553537368774,0.13026471436023712,0.157344251871109,0.004697897994115716,0.03744961401100316,8.558066394817631,1.299456518184537,0.0035238265991210938,0.0001544952392578125,1.1444091796875e-05,276,0.25991418957710266,0.13138455152511597,933,0.25991418957710266,0.13331180810928345,1.9782705543384718,1.9496711751447844
dep,formal_e3_ms256_retry1,13,attn_v,attention.self.value,1024x1024,1048576,-2.7582364054978825e-05,0.02880069427192211,0.0227067694067955,0.185961052775383,0.0768321305513382,0.10090827196836472,0.12329001724720001,0.004871986090680987,0.03851663389689305,8.189674605130312,1.3133603252214796,0.004147529602050781,0.00023937225341796875,5.7220458984375e-06,599,0.185961052775383,0.10046850889921188,567,0.185961052775383,0.10277151316404343,1.8509387151543737,1.8094610758387182
dep,formal_e3_ms256_retry1,13,ffn_in,intermediate.dense,4096x1024,4194304,3.6497389373835176e-05,0.03507503494620323,0.02775251679122448,0.3060983419418335,0.09290124475955963,0.12281779199838638,0.15433409810066223,0.00494129625929535,0.038239640487723124,11.02957055190842,1.3220252572100042,0.0039386749267578125,0.0002636909484863281,3.5762786865234375e-05,568,0.3060983419418335,0.11885608732700348,981,0.3060983419418335,0.14360041916370392,2.5753694979010935,2.1315978304553735
dep,formal_e3_ms256_retry1,13,ffn_out,output.dense,1024x4096,4194304,8.941286068875343e-06,0.03363176807761192,0.02611522190272808,4.609590530395508,0.09170409291982651,0.12888330221176147,0.17909058928489685,0.005951539550685165,0.04154820176565705,176.5097209422515,1.405425844236193,0.00549006462097168,0.0007269382476806641,0.00015115737915039062,933,4.609590530395508,0.15053242444992065,3381,4.609590530395508,0.11675458401441574,30.621911174552515,39.481023972697805
dep,formal_e3_ms256_retry1,14,attn_k,attention.self.key,1024x1024,1048576,-3.91404282709118e-05,0.037308596074581146,0.029582228511571884,0.36959174275398254,0.09776431322097778,0.12826110422611237,0.16435565054416656,0.0048975375795610055,0.037703905083278144,12.493708599722526,1.311941955099734,0.0034799575805664062,0.00023365020751953125,3.814697265625e-05,718,0.36959174275398254,0.1312292367219925,933,0.36959174275398254,0.13015325367450714,2.8163826292532512,2.83966579643313
dep,formal_e3_ms256_retry1,14,attn_out,attention.output.dense,1024x1024,1048576,1.1338958756823558e-05,0.028781099244952202,0.022642964497208595,0.2734651267528534,0.07728518545627594,0.10251375287771225,0.12895089387893677,0.005046762883946488,0.03908145293048102,12.077266949147313,1.3264347141368944,0.004479408264160156,0.00031280517578125,3.337860107421875e-05,18,0.2734651267528534,0.10053107887506485,566,0.2734651267528534,0.10507823526859283,2.7202048342951,2.602490668537048
dep,formal_e3_ms256_retry1,14,attn_q,attention.self.query,1024x1024,1048576,-1.0582216418697499e-06,0.037530846893787384,0.02980213239789009,0.2903638780117035,0.09804808348417282,0.1283118724822998,0.15690839290618896,0.00473307997807236,0.03737507420359805,9.743057111989089,1.3086627287621817,0.0034055709838867188,0.00015544891357421875,1.621246337890625e-05,907,0.2903638780117035,0.12958243489265442,933,0.2903638780117035,0.13061250746250153,2.24076571992369,2.223093972030712
dep,formal_e3_ms256_retry1,14,attn_v,attention.self.value,1024x1024,1048576,-3.165365706081502e-05,0.030032511800527573,0.0237420741468668,0.17236769199371338,0.07965724170207977,0.10430366545915604,0.1250140219926834,0.004783041832736055,0.038085541938844204,7.260009842756744,1.3094059401310247,0.00389862060546875,0.0001773834228515625,6.67572021484375e-06,955,0.17236769199371338,0.10583410412073135,236,0.17236769199371338,0.10759522765874863,1.6286592438774097,1.6020012759338966
dep,formal_e3_ms256_retry1,14,ffn_in,intermediate.dense,4096x1024,4194304,3.950528844143264e-05,0.03506278619170189,0.02776987850666046,0.24257948994636536,0.09262477606534958,0.12222565710544586,0.15218307077884674,0.004860933701917788,0.03801910477273886,8.735345741184425,1.3195784356791531,0.0038328170776367188,0.00024056434631347656,1.7404556274414062e-05,2883,0.24257948994636536,0.11908270418643951,422,0.24257948994636536,0.142575204372406,2.0370673609038596,1.701414288789995
dep,formal_e3_ms256_retry1,14,ffn_out,output.dense,1024x4096,4194304,-1.185744849863113e-06,0.03366175666451454,0.026224059984087944,3.1580963134765625,0.09153230488300323,0.12789806723594666,0.18415996432304382,0.005991529299801441,0.0413525952069528,120.42743630821508,1.3972997555281297,0.005400180816650391,0.0006823539733886719,0.00016427040100097656,933,3.1580963134765625,0.14849355816841125,968,3.1580963134765625,0.11846084147691727,21.267564414443253,26.65941144856661
dep,formal_e3_ms256_retry1,15,attn_k,attention.self.key,1024x1024,1048576,4.2871943151112646e-07,0.03665498271584511,0.02902834489941597,0.35047027468681335,0.09603102505207062,0.12865488231182098,0.2038162350654602,0.005326605424732333,0.038346822773742635,12.073381238275992,1.339722055888301,0.0036897659301757812,0.0003795623779296875,0.0001392364501953125,931,0.35047027468681335,0.13102376461029053,466,0.35047027468681335,0.12719571590423584,2.6748603639136137,2.7553622556806734
dep,formal_e3_ms256_retry1,15,attn_out,attention.output.dense,1024x1024,1048576,-6.750105967512354e-07,0.028208237141370773,0.022195905447006226,0.5387970805168152,0.0756216049194336,0.09974271059036255,0.1225273609161377,0.00503354013085482,0.039011273054066285,24.274615955777012,1.3189710889715618,0.004426002502441406,0.000278472900390625,3.147125244140625e-05,18,0.5387970805168152,0.09813426434993744,443,0.5387970805168152,0.10262060165405273,5.490407291336246,5.250379278940203
dep,formal_e3_ms256_retry1,15,attn_q,attention.self.query,1024x1024,1048576,1.8102182366419584e-05,0.03683844208717346,0.029227009043097496,0.31342965364456177,0.09667444974184036,0.12665686011314392,0.15800762176513672,0.004831957799122319,0.037674260064491205,10.723972924577584,1.3101378952905203,0.00356292724609375,0.00020694732666015625,3.147125244140625e-05,441,0.31342965364456177,0.1270717829465866,466,0.31342965364456177,0.13047853112220764,2.466555881853872,2.4021549825005315
dep,formal_e3_ms256_retry1,15,attn_v,attention.self.value,1024x1024,1048576,-1.0794458830787335e-05,0.029500966891646385,0.023312179371714592,0.14933741092681885,0.07824457436800003,0.10197761654853821,0.12240002304315567,0.004753790480080469,0.03805227888629826,6.405982407119545,1.3033186949029447,0.00388336181640625,0.00016880035400390625,1.9073486328125e-06,839,0.14933741092681885,0.10403808951377869,633,0.14933741092681885,0.10379163175821304,1.4354109309844716,1.4388193768328703
dep,formal_e3_ms256_retry1,15,ffn_in,intermediate.dense,4096x1024,4194304,-8.94976983545348e-06,0.03463134169578552,0.027453269809484482,0.23527872562408447,0.09115162491798401,0.11904306709766388,0.14478743076324463,0.004744301260334753,0.03771024689694496,8.570153109514154,1.3059895224553144,0.0036764144897460938,0.00017404556274414062,8.821487426757812e-06,665,0.23527872562408447,0.11833254992961884,633,0.23527872562408447,0.13711334764957428,1.9882840838300384,1.7159432663360763
dep,formal_e3_ms256_retry1,15,ffn_out,output.dense,1024x4096,4194304,-1.0702755389502272e-05,0.03310961648821831,0.0258980430662632,2.6500895023345947,0.08930197358131409,0.12320201098918915,0.1727757751941681,0.005762767985845129,0.040537830700236324,102.32778961537859,1.3796112901917819,0.005005598068237305,0.0005552768707275391,0.00012350082397460938,18,2.6500895023345947,0.14134849607944489,31,2.6500895023345947,0.11641880869865417,18.748621851944662,22.76341367823351
dep,formal_e3_ms256_retry1,16,attn_k,attention.self.key,1024x1024,1048576,8.166744919435587e-06,0.03785322606563568,0.030044453218579292,0.32719555497169495,0.09896185994148254,0.1310773342847824,0.1742057204246521,0.004984294339898349,0.03777754661765817,10.890381415540602,1.3245237545281603,0.003604888916015625,0.00027751922607421875,7.343292236328125e-05,352,0.32719555497169495,0.13400889933109283,933,0.32719555497169495,0.1308601200580597,2.4415957194253206,2.500345825959243
dep,formal_e3_ms256_retry1,16,attn_out,attention.output.dense,1024x1024,1048576,2.010440766753163e-06,0.027879634872078896,0.021995924413204193,0.3499862849712372,0.07439897954463959,0.09770500659942627,0.120643749833107,0.004941582367415216,0.03856262848281798,15.911415151124077,1.313257348386116,0.004189491271972656,0.0002536773681640625,2.574920654296875e-05,18,0.3499862849712372,0.09647926688194275,280,0.3499862849712372,0.1007089838385582,3.6275802696500516,3.4752240726833628
dep,formal_e3_ms256_retry1,16,attn_q,attention.self.query,1024x1024,1048576,-4.5958106056787074e-05,0.03774461895227432,0.029988940805196762,0.2408657819032669,0.09861789643764496,0.12823614478111267,0.1559680849313736,0.004683968403478469,0.03720923091590845,8.031820245599587,1.3003334020838198,0.0033102035522460938,0.0001544952392578125,1.1444091796875e-05,523,0.2408657819032669,0.13183271884918213,933,0.2408657819032669,0.13133759796619415,1.827056166374143,1.833943864005073
dep,formal_e3_ms256_retry1,16,attn_v,attention.self.value,1024x1024,1048576,4.4977059587836266e-06,0.028954990208148956,0.022920431569218636,0.1591913104057312,0.07650331407785416,0.10021049529314041,0.1204792857170105,0.004773025620620134,0.03792167100909989,6.945388873895365,1.3098843690766189,0.0038127899169921875,0.0001926422119140625,2.86102294921875e-06,697,0.1591913104057312,0.10071080178022385,228,0.1591913104057312,0.1030370220541954,1.5806776193990237,1.544991375255389
dep,formal_e3_ms256_retry1,16,ffn_in,intermediate.dense,4096x1024,4194304,2.2465461370302364e-05,0.03420180082321167,0.027133697643876076,0.22507931292057037,0.08983604609966278,0.11755184084177017,0.1436455249786377,0.0047489943524510695,0.03759368247072397,8.295194996077857,1.3085153003212084,0.003573179244995117,0.00017499923706054688,1.2636184692382812e-05,3194,0.22507931292057037,0.11669038981199265,194,0.22507931292057037,0.1346219778060913,1.9288590370056184,1.6719358650693223
dep,formal_e3_ms256_retry1,16,ffn_out,output.dense,1024x4096,4194304,2.902324922615662e-07,0.032687216997146606,0.025596849620342255,1.258409857749939,0.08824151754379272,0.12352463603019714,0.1855892539024353,0.005932650636862908,0.04079489359930911,49.162685112228,1.3998471407622157,0.005056858062744141,0.0006687641143798828,0.0001773834228515625,18,1.258409857749939,0.1484883427619934,1644,1.258409857749939,0.11538796126842499,8.47480572779372,10.90590252151628
dep,formal_e3_ms256_retry1,17,attn_k,attention.self.key,1024x1024,1048576,-1.8879436538554728e-05,0.04042905941605568,0.032114848494529724,0.35608893632888794,0.10538818687200546,0.13775517046451569,0.18115365505218506,0.0048907194630603504,0.03745479011489005,11.087984313223282,1.3071215527393036,0.00334930419921875,0.0002307891845703125,6.103515625e-05,6,0.35608893632888794,0.14146314561367035,18,0.35608893632888794,0.13804946839809418,2.5171851989022724,2.5794299714507547
dep,formal_e3_ms256_retry1,17,attn_out,attention.output.dense,1024x1024,1048576,-3.808345354627818e-06,0.02662833221256733,0.021027369424700737,0.15433508157730103,0.07088465988636017,0.09270386397838593,0.11253438889980316,0.004807633856389012,0.03825254896743135,7.339723693445193,1.307812778209073,0.0040073394775390625,0.00019741058349609375,3.814697265625e-06,18,0.15433508157730103,0.09270694106817245,897,0.15433508157730103,0.09439221024513245,1.6647629594833686,1.6350404464150121
dep,formal_e3_ms256_retry1,17,attn_q,attention.self.query,1024x1024,1048576,3.6436707887332886e-05,0.040484145283699036,0.03219929337501526,0.21852122247219086,0.10545165091753006,0.1364143341779709,0.16248638927936554,0.004598820671001981,0.03696537657148225,6.7865222980871485,1.2936197109389556,0.0031375885009765625,0.00010395050048828125,4.76837158203125e-06,113,0.21852122247219086,0.13847696781158447,933,0.21852122247219086,0.13975170254707336,1.5780329821311279,1.5636390719360653
dep,formal_e3_ms256_retry1,17,attn_v,attention.self.value,1024x1024,1048576,-2.4714458049857058e-05,0.027480406686663628,0.021771321073174477,0.17427919805049896,0.07242591679096222,0.09439094364643097,0.11326439678668976,0.004728646669677917,0.037712366734200926,8.004989566996786,1.3032757861921838,0.0036935806274414062,0.00015163421630859375,8.58306884765625e-06,585,0.17427919805049896,0.09524164348840714,633,0.17427919805049896,0.09706848859786987,1.8298634049895655,1.795425071183435
dep,formal_e3_ms256_retry1,17,ffn_in,intermediate.dense,4096x1024,4194304,5.627856808132492e-05,0.03318772464990616,0.026279615238308907,0.5673338770866394,0.08646082878112793,0.11531414836645126,0.2139865607023239,0.005653091521466697,0.038414974036345216,21.58836314542432,1.3337155101573723,0.003450155258178711,0.00039958953857421875,0.00020074844360351562,2690,0.5673338770866394,0.11221573501825333,834,0.5673338770866394,0.1411358118057251,5.055742646023352,4.019772656054017
dep,formal_e3_ms256_retry1,17,ffn_out,output.dense,1024x4096,4194304,-9.686415069154464e-06,0.032015301287174225,0.025016220286488533,4.450798034667969,0.0844791904091835,0.11451408267021179,0.15954288840293884,0.005669687109493696,0.039507320139911595,177.9164871310268,1.355530067411291,0.004041910171508789,0.00039839744567871094,9.822845458984375e-05,314,4.450798034667969,0.13340923190116882,2690,4.450798034667969,0.1106080710887909,33.36199430310171,40.23936039075377
dep,formal_e3_ms256_retry1,18,attn_k,attention.self.key,1024x1024,1048576,2.3346721718553454e-05,0.03910159692168236,0.031074220314621925,0.32126590609550476,0.1020066887140274,0.1332557648420334,0.1674465388059616,0.004783303878175455,0.037341071771631276,10.33866345937998,1.3063434027901033,0.0033617019653320312,0.0001888275146484375,3.528594970703125e-05,116,0.32126590609550476,0.13640820980072021,314,0.32126590609550476,0.1340920776128769,2.3551801358939066,2.3958604551045717
dep,formal_e3_ms256_retry1,18,attn_out,attention.output.dense,1024x1024,1048576,-6.1369710238068365e-06,0.027003362774848938,0.021379932761192322,0.149148628115654,0.07127482444047928,0.09304072707891464,0.11302212625741959,0.004765752932020034,0.03785851512476102,6.976103703486869,1.3053799544131013,0.0037813186645507812,0.0001888275146484375,4.76837158203125e-06,677,0.149148628115654,0.09426169842481613,235,0.149148628115654,0.09377076476812363,1.5822824180769044,1.590566403979628
dep,formal_e3_ms256_retry1,18,attn_q,attention.self.query,1024x1024,1048576,2.5422152248211205e-05,0.038930997252464294,0.030961662530899048,0.2813986539840698,0.10153219103813171,0.13124407827854156,0.15827502310276031,0.004646345295112335,0.037059572146431664,9.088615758383138,1.292635142969102,0.00323486328125,0.00012874603271484375,1.621246337890625e-05,913,0.2813986539840698,0.13422004878520966,314,0.2813986539840698,0.13345681130886078,2.0965470995647446,2.1085372205756165
dep,formal_e3_ms256_retry1,18,attn_v,attention.self.value,1024x1024,1048576,5.204017725191079e-05,0.028935657814145088,0.022916026413440704,0.19247011840343475,0.07624630630016327,0.09963667392730713,0.12129607051610947,0.004758664473140909,0.03776459207175386,8.398930727822307,1.3067737804250037,0.0036640167236328125,0.000164031982421875,7.62939453125e-06,552,0.19247011840343475,0.09921134263277054,633,0.19247011840343475,0.10259046405553818,1.9400011459965856,1.8761014503184186
dep,formal_e3_ms256_retry1,18,ffn_in,intermediate.dense,4096x1024,4194304,7.97294924268499e-05,0.03272857517004013,0.02591060847043991,1.1489912271499634,0.08481159806251526,0.11178258061408997,0.21145281195640564,0.005641200242627017,0.03812173487626604,44.344432453633374,1.3180105453465716,0.003171682357788086,0.0003108978271484375,0.0001659393310546875,3874,1.1489912271499634,0.11051172018051147,929,1.1489912271499634,0.1502952128648758,10.397007894485618,7.644895703916889
dep,formal_e3_ms256_retry1,18,ffn_out,output.dense,1024x4096,4194304,-1.8977991203428246e-05,0.03221713751554489,0.025187905877828598,5.438570022583008,0.08435483276844025,0.11319005489349365,0.15222221612930298,0.005422436629303686,0.03888571448326637,215.91989619789132,1.3418324852140724,0.0037386417388916016,0.00031566619873046875,7.653236389160156e-05,314,5.438570022583008,0.12993590533733368,3874,5.438570022583008,0.11055164784193039,41.85579042577677,49.194834529822806
dep,formal_e3_ms256_retry1,19,attn_k,attention.self.key,1024x1024,1048576,-3.44918153132312e-05,0.03784313425421715,0.030108436942100525,0.2957960367202759,0.09828884899616241,0.1277875155210495,0.16157746315002441,0.0047555305213746995,0.03707184544575394,9.824357115884196,1.30012220944859,0.0031766891479492188,0.00018787384033203125,3.4332275390625e-05,832,0.2957960367202759,0.13039271533489227,91,0.2957960367202759,0.12934763729572296,2.2685012422708764,2.2868298401462703
dep,formal_e3_ms256_retry1,19,attn_out,attention.output.dense,1024x1024,1048576,1.0611176548991352e-05,0.028646083548665047,0.022749699652194977,0.1737387329339981,0.07479602098464966,0.09761455655097961,0.11755555868148804,0.0046724430784502455,0.0372721212909947,7.63696820574223,1.3050768645970217,0.0033969879150390625,0.00013065338134765625,7.62939453125e-06,143,0.1737387329339981,0.09997328370809555,548,0.1737387329339981,0.09941954910755157,1.7378516188513395,1.7475308879750442
dep,formal_e3_ms256_retry1,19,attn_q,attention.self.query,1024x1024,1048576,1.7809608834795654e-05,0.03772875666618347,0.029993291944265366,0.3260728716850281,0.09815244376659393,0.12973515689373016,0.18202580511569977,0.004994880151101759,0.03747910032873103,10.871526616383045,1.3217720508542792,0.003231048583984375,0.0002899169921875,8.0108642578125e-05,358,0.3260728716850281,0.13431525230407715,314,0.3260728716850281,0.12852893769741058,2.4276682364176305,2.536960761728892
dep,formal_e3_ms256_retry1,19,attn_v,attention.self.value,1024x1024,1048576,-4.9259665502177086e-06,0.029940901324152946,0.023694735020399094,0.16585911810398102,0.07914943993091583,0.1033637523651123,0.12456242740154266,0.0047633762970860655,0.03792940808413543,6.999830044994841,1.30593157014543,0.0038328170776367188,0.00018787384033203125,5.7220458984375e-06,541,0.16585911810398102,0.10403800010681152,66,0.16585911810398102,0.10605687648057938,1.5942167086420376,1.563869534988166
dep,formal_e3_ms256_retry1,19,ffn_in,intermediate.dense,4096x1024,4194304,4.1227336623705924e-05,0.032314300537109375,0.025737078860402107,0.4648407995700836,0.08363860845565796,0.10785510390996933,0.13131362199783325,0.004626063819374128,0.036718554199681286,18.061132815086737,1.2895372830975547,0.002955198287963867,0.00012159347534179688,1.9550323486328125e-05,4021,0.4648407995700836,0.10949317365884781,929,0.4648407995700836,0.12540242075920105,4.245386118941135,3.706792873342337
dep,formal_e3_ms256_retry1,19,ffn_out,output.dense,1024x4096,4194304,-1.4815787835686933e-05,0.03243587538599968,0.02535885199904442,5.362122058868408,0.08414027094841003,0.11517958343029022,0.20639438927173615,0.006196097518405104,0.03943150300820526,211.44971622021635,1.3688996022001367,0.0035085678100585938,0.00048661231994628906,0.00021648406982421875,314,5.362122058868408,0.13321304321289062,4021,5.362122058868408,0.11548765748739243,40.2522300335042,46.43026082206041
dep,formal_e3_ms256_retry1,20,attn_k,attention.self.key,1024x1024,1048576,-5.598923507932341e-06,0.03761416673660278,0.029823126271367073,0.3730199933052063,0.09840359538793564,0.1294255405664444,0.19186870753765106,0.005112404854698617,0.03790370881101811,12.507742813782054,1.315252151674044,0.0035066604614257812,0.0003070831298828125,0.000102996826171875,319,0.3730199933052063,0.1319546401500702,143,0.3730199933052063,0.1294158399105072,2.826880455897389,2.882336455592721
dep,formal_e3_ms256_retry1,20,attn_out,attention.output.dense,1024x1024,1048576,-2.742706328717759e-06,0.030251195654273033,0.024063002318143845,0.22104045748710632,0.07861670851707458,0.10195799171924591,0.12279410660266876,0.004620344214862983,0.036993230311564776,9.18590517362161,1.29689977668172,0.0032367706298828125,0.0001220703125,1.1444091796875e-05,143,0.22104045748710632,0.10473044216632843,173,0.22104045748710632,0.10357984155416489,2.110565494759005,2.1340103843614964
dep,formal_e3_ms256_retry1,20,attn_q,attention.self.query,1024x1024,1048576,2.6004756364272907e-05,0.03744515776634216,0.0296977199614048,0.43430280685424805,0.09770162403583527,0.13024649024009705,0.20471099019050598,0.005274727011375301,0.03804815363825106,14.624112807941774,1.3331046594714218,0.0034990310668945312,0.00036716461181640625,0.00014495849609375,302,0.43430280685424805,0.1339064985513687,91,0.43430280685424805,0.12831708788871765,3.2433288268503446,3.384606165866973
dep,formal_e3_ms256_retry1,20,attn_v,attention.self.value,1024x1024,1048576,4.770375653606607e-06,0.031901270151138306,0.025160513818264008,0.2227526158094406,0.0851074606180191,0.11459200084209442,0.14914537966251373,0.005122053304284263,0.03896970509510401,8.85326179816505,1.3464389609320901,0.00438690185546875,0.00038242340087890625,4.9591064453125e-05,584,0.2227526158094406,0.11189167201519012,148,0.2227526158094406,0.11300541460514069,1.9907881596335453,1.971167634646309
dep,formal_e3_ms256_retry1,20,ffn_in,intermediate.dense,4096x1024,4194304,1.1538414582901169e-05,0.03252515569329262,0.02589411661028862,0.47982552647590637,0.08404827862977982,0.10865990817546844,0.14195425808429718,0.004849355862097838,0.03690523071188346,18.530291405471438,1.292827288636085,0.0028972625732421875,0.0001666545867919922,6.890296936035156e-05,318,0.47982552647590637,0.1100701242685318,370,0.47982552647590637,0.13233062624931335,4.359271234266107,3.6259597651408844
dep,formal_e3_ms256_retry1,20,ffn_out,output.dense,1024x4096,4194304,-3.3612763218116015e-05,0.03360046446323395,0.025730667635798454,5.009181022644043,0.08551819622516632,0.12920163571834564,0.3205176591873169,0.0086211464225509,0.04238944242769697,194.67746012446605,1.5108087099751544,0.0033843517303466797,0.0008852481842041016,0.0005431175231933594,314,5.009181022644043,0.1285722404718399,318,5.009181022644043,0.13099634647369385,38.96005081859923,38.23908954323368
dep,formal_e3_ms256_retry1,21,attn_k,attention.self.key,1024x1024,1048576,-5.2162122301524505e-06,0.038361597806215286,0.030535079538822174,0.3318735957145691,0.09954334795475006,0.12901034951210022,0.15724250674247742,0.004639325780180019,0.03683965177196964,10.868600990301216,1.2960218052013392,0.0030622482299804688,0.0001354217529296875,1.430511474609375e-05,756,0.3318735957145691,0.1317339390516281,18,0.3318735957145691,0.1314103603363037,2.519271784505767,2.5254751213317004
dep,formal_e3_ms256_retry1,21,attn_out,attention.output.dense,1024x1024,1048576,-6.329648385872133e-06,0.030743654817342758,0.0244479738175869,0.1966308355331421,0.07994738966226578,0.10362637042999268,0.1247437372803688,0.004635062872055158,0.036959190062387404,8.042827475203433,1.2961820375594213,0.003082275390625,0.0001220703125,1.049041748046875e-05,929,0.1966308355331421,0.1065673679113388,826,0.1966308355331421,0.10493491590023041,1.845131763944228,1.873836118762357
dep,formal_e3_ms256_retry1,21,attn_q,attention.self.query,1024x1024,1048576,-3.190573625033721e-05,0.038500361144542694,0.03061351552605629,0.31763389706611633,0.10008968412876129,0.1303863823413849,0.1768670529127121,0.004873328340940644,0.03725961874858005,10.37560997513554,1.3026955122932362,0.0032281875610351562,0.00023937225341796875,6.103515625e-05,490,0.31763389706611633,0.1344977766275406,314,0.31763389706611633,0.13079439103603363,2.3616293520280816,2.428497847270903
dep,formal_e3_ms256_retry1,21,attn_v,attention.self.value,1024x1024,1048576,1.5931223060761113e-06,0.03112494759261608,0.02459901012480259,0.205718994140625,0.08270919322967529,0.11032921820878983,0.13894270360469818,0.005005644406315893,0.038559588643252984,8.362897250617555,1.333941414498101,0.004157066345214844,0.00030803680419921875,3.62396240234375e-05,414,0.205718994140625,0.10886996984481812,886,0.205718994140625,0.10971460491418839,1.8895843769760776,1.875037460158791
dep,formal_e3_ms256_retry1,21,ffn_in,intermediate.dense,4096x1024,4194304,3.116045263595879e-06,0.033079832792282104,0.02618252858519554,1.4007786512374878,0.08490663021802902,0.11030721664428711,0.24517656862735748,0.005758623834874314,0.037828853528133824,53.50051071956182,1.2991590451892006,0.0027780532836914062,0.00023102760314941406,0.00014591217041015625,698,1.4007786512374878,0.11163295060396194,143,1.4007786512374878,0.20117203891277313,12.548075130675379,6.963088204543456
