task,run_name,layer,module,capture_point,sample_count,count,mean,std,abs_mean,abs_std,max_abs,max_abs_over_abs_mean,ratio_abs_gt_1p0,ratio_abs_gt_2p0,ratio_abs_gt_3p0,ratio_abs_gt_4p0,ratio_abs_gt_6p0,ratio_abs_gt_8p0,ratio_abs_gt_10p0
ner,formal_e3_ms256_tner,2,attn_q_input,linear_input,512,104857600,0.0180807825550437,0.6180448583016863,0.4115036417543888,0.46148793526356674,13.248398780822754,32.19509485831046,0.059152774810791016,0.0027790451049804687,0.0009971523284912109,0.0009759140014648438,0.0009686470031738282,0.000928192138671875,0.000775604248046875
ner,formal_e3_ms256_tner,2,attn_v_input,linear_input,512,104857600,0.0180807825550437,0.6180448583016863,0.4115036417543888,0.46148793526356674,13.248398780822754,32.19509485831046,0.059152774810791016,0.0027790451049804687,0.0009971523284912109,0.0009759140014648438,0.0009686470031738282,0.000928192138671875,0.000775604248046875
ner,formal_e3_ms256_tner,2,ffn_in_input,linear_input,512,104857600,0.031151167247444392,1.8797745861224013,0.7179346463084221,1.7375536634828073,90.55833435058594,126.13729510928549,0.2229942798614502,0.026501846313476563,0.005425252914428711,0.002258634567260742,0.0011594772338867187,0.0009765434265136719,0.0009764957427978515
ner,formal_e3_ms256_tner,2,ffn_out_input,linear_input,512,419430400,-0.013977287970483303,0.16004026909303334,0.0440877153724432,0.15448147352876582,9.198779106140137,208.6472167684558,0.004239006042480469,0.0013979530334472655,0.0006082177162170411,0.00017589092254638672,2.350807189941406e-06,6.914138793945312e-08,0.0
ner,formal_e3_ms256_tner,2,gelu_input,intermediate_dense_output,512,419430400,-2.861042321920395,1.4058292465573832,2.8970081067085265,1.3301364847115595,15.722660064697266,5.427206098694964,0.9098434615135192,0.7498669767379761,0.47365469217300415,0.20275065422058106,0.01039503574371338,0.0004516124725341797,1.3575553894042968e-05
ner,formal_e3_ms256_tner,3,attn_k_input,linear_input,512,104857600,0.014712822549045086,0.5658374294032827,0.33668548442423346,0.4550069760334383,13.656418800354004,40.561353049442786,0.027662878036499024,0.001561431884765625,0.0009911251068115234,0.0009765338897705078,0.0009741306304931641,0.0009545993804931641,0.0008958244323730469
ner,formal_e3_ms256_tner,3,attn_out_input,linear_input,512,104857600,0.0008669950867897569,0.14061548384360043,0.08433447690680623,0.11252182891290796,3.390282154083252,40.200429034849904,0.0021288204193115235,3.9615631103515624e-05,3.910064697265625e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,3,attn_q_input,linear_input,512,104857600,0.014712822549045086,0.5658374294032827,0.33668548442423346,0.4550069760334383,13.656418800354004,40.561353049442786,0.027662878036499024,0.001561431884765625,0.0009911251068115234,0.0009765338897705078,0.0009741306304931641,0.0009545993804931641,0.0008958244323730469
ner,formal_e3_ms256_tner,3,attn_v_input,linear_input,512,104857600,0.014712822549045086,0.5658374294032827,0.33668548442423346,0.4550069760334383,13.656418800354004,40.561353049442786,0.027662878036499024,0.001561431884765625,0.0009911251068115234,0.0009765338897705078,0.0009741306304931641,0.0009545993804931641,0.0008958244323730469
ner,formal_e3_ms256_tner,3,ffn_in_input,linear_input,512,104857600,0.03752809026278556,1.971587442765898,0.6450135710835457,1.8634706585157161,81.27835083007812,126.01029571136031,0.17374130249023437,0.013188209533691406,0.002718954086303711,0.0018524169921875,0.0009882640838623047,0.0009765625,0.0009765625
ner,formal_e3_ms256_tner,3,ffn_out_input,linear_input,512,419430400,-0.018727159025147558,0.13275505735931437,0.037216564491391185,0.1288003845766236,7.891529083251953,212.04345944068524,0.0027650880813598635,0.0010931110382080078,0.00044950246810913084,9.332895278930664e-05,6.031990051269531e-07,0.0,0.0
ner,formal_e3_ms256_tner,3,gelu_input,intermediate_dense_output,512,419430400,-2.7932990419864656,1.179583165876189,2.815044940710068,1.126702252133921,10.011486053466797,3.5564213944454814,0.9329590368270874,0.7747160625457764,0.44431796312332156,0.142318434715271,0.002005937099456787,1.464366912841797e-05,9.5367431640625e-09
ner,formal_e3_ms256_tner,4,attn_k_input,linear_input,512,104857600,0.010349971998948604,0.49813577979863727,0.31558881752192974,0.38555165061387764,10.568846702575684,33.48929403001192,0.020879840850830077,0.0016628074645996093,0.0009842967987060546,0.0009764766693115234,0.0009706974029541016,0.0008992481231689453,8.673667907714844e-05
ner,formal_e3_ms256_tner,4,attn_out_input,linear_input,512,104857600,-0.00355034238047665,0.10928935195441482,0.07663870373740793,0.07799536185623078,3.7397608757019043,48.79728770616587,0.00035570144653320314,4.758834838867188e-06,2.002716064453125e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,4,attn_q_input,linear_input,512,104857600,0.010349971998948604,0.49813577979863727,0.31558881752192974,0.38555165061387764,10.568846702575684,33.48929403001192,0.020879840850830077,0.0016628074645996093,0.0009842967987060546,0.0009764766693115234,0.0009706974029541016,0.0008992481231689453,8.673667907714844e-05
ner,formal_e3_ms256_tner,4,attn_v_input,linear_input,512,104857600,0.010349971998948604,0.49813577979863727,0.31558881752192974,0.38555165061387764,10.568846702575684,33.48929403001192,0.020879840850830077,0.0016628074645996093,0.0009842967987060546,0.0009764766693115234,0.0009706974029541016,0.0008992481231689453,8.673667907714844e-05
ner,formal_e3_ms256_tner,4,ffn_in_input,linear_input,512,104857600,0.041544549092650415,1.9060540350484891,0.6702210122346878,1.7848170014998874,80.40559387207031,119.96877508208458,0.19015606880187988,0.01410055160522461,0.002730093002319336,0.0019401645660400391,0.0018021488189697266,0.0017916011810302735,0.0016600513458251954
ner,formal_e3_ms256_tner,4,ffn_out_input,linear_input,512,419430400,-0.02889223963022232,0.16841052489460873,0.05114796236157417,0.1630360461750309,16.00735855102539,312.9618035976973,0.002453184127807617,0.0006136536598205566,0.0002880263328552246,0.0002269124984741211,0.00018627405166625976,0.00012348413467407225,4.31513786315918e-05
ner,formal_e3_ms256_tner,4,gelu_input,intermediate_dense_output,512,419430400,-2.427087663412094,1.160398936880782,2.4543115627765655,1.1016510207059584,16.00735855102539,6.522137936275803,0.8943242740631103,0.6659339261054993,0.3113279128074646,0.07737632513046265,0.0013304734230041504,0.00013752222061157225,4.333019256591797e-05
ner,formal_e3_ms256_tner,5,attn_k_input,linear_input,512,104857600,0.007092212454881519,0.40856364194332034,0.24647983983159066,0.3259175318268231,8.34174633026123,33.843523819070946,0.01755253791809082,0.0024020767211914065,0.001680164337158203,0.0009743499755859375,0.0009060287475585937,1.1425018310546875e-05,0.0
ner,formal_e3_ms256_tner,5,attn_out_input,linear_input,512,104857600,0.00025354008832437105,0.10005939016033209,0.06822522072121501,0.07319334053980214,3.427950382232666,50.24462135842862,0.0005279922485351562,1.5506744384765626e-05,2.47955322265625e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,5,attn_q_input,linear_input,512,104857600,0.007092212454881519,0.40856364194332034,0.24647983983159066,0.3259175318268231,8.34174633026123,33.843523819070946,0.01755253791809082,0.0024020767211914065,0.001680164337158203,0.0009743499755859375,0.0009060287475585937,1.1425018310546875e-05,0.0
ner,formal_e3_ms256_tner,5,attn_v_input,linear_input,512,104857600,0.007092212454881519,0.40856364194332034,0.24647983983159066,0.3259175318268231,8.34174633026123,33.843523819070946,0.01755253791809082,0.0024020767211914065,0.001680164337158203,0.0009743499755859375,0.0009060287475585937,1.1425018310546875e-05,0.0
ner,formal_e3_ms256_tner,5,ffn_in_input,linear_input,512,104857600,0.05314343862235546,1.9990687301117558,0.6456076364219189,1.8926940567806882,68.39808654785156,105.94373840886836,0.16282135009765625,0.0126296329498291,0.0028953075408935545,0.002093181610107422,0.0019504642486572266,0.0018576431274414064,0.0018282413482666015
ner,formal_e3_ms256_tner,5,ffn_out_input,linear_input,512,419430400,-0.022828788226470352,0.13503357023163245,0.04386556932702661,0.12973446145495063,10.187673568725586,232.24760843235472,0.0028046393394470215,0.0009456610679626465,0.0003756046295166016,0.00011589288711547851,4.222393035888672e-06,1.2636184692382812e-06,5.245208740234375e-08
ner,formal_e3_ms256_tner,5,gelu_input,intermediate_dense_output,512,419430400,-2.614144479036331,1.1780727422615263,2.639551784992218,1.1199879989000414,10.580240249633789,4.008347292063066,0.9128505229949951,0.7254312610626221,0.3826291108131409,0.10740750789642334,0.0011509418487548827,1.1038780212402343e-05,1.0728836059570313e-07
ner,formal_e3_ms256_tner,6,attn_k_input,linear_input,512,104857600,0.004465207270113751,0.3750386277484557,0.22273997951298952,0.30176284049889707,6.5273942947387695,29.304996386417066,0.020638790130615235,0.003564462661743164,0.0009780788421630859,0.000868377685546875,0.00017216682434082031,0.0,0.0
ner,formal_e3_ms256_tner,6,attn_out_input,linear_input,512,104857600,-0.0003360488409998652,0.09720813974491851,0.06956122204661369,0.06790266378333658,3.687757730484009,53.014562165293825,0.00022319793701171874,6.160736083984375e-06,2.956390380859375e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,6,attn_q_input,linear_input,512,104857600,0.004465207270113751,0.3750386277484557,0.22273997951298952,0.30176284049889707,6.5273942947387695,29.304996386417066,0.020638790130615235,0.003564462661743164,0.0009780788421630859,0.000868377685546875,0.00017216682434082031,0.0,0.0
ner,formal_e3_ms256_tner,6,attn_v_input,linear_input,512,104857600,0.004465207270113751,0.3750386277484557,0.22273997951298952,0.30176284049889707,6.5273942947387695,29.304996386417066,0.020638790130615235,0.003564462661743164,0.0009780788421630859,0.000868377685546875,0.00017216682434082031,0.0,0.0
ner,formal_e3_ms256_tner,6,ffn_in_input,linear_input,512,104857600,0.04038286354392767,2.1755633293936785,0.6594637425243854,2.073599321992136,86.56148529052734,131.26041616658932,0.16751855850219727,0.014930629730224609,0.003716268539428711,0.002998056411743164,0.0028496742248535155,0.0027738380432128906,0.0027068233489990234
ner,formal_e3_ms256_tner,6,ffn_out_input,linear_input,512,419430400,-0.01616296162828803,0.15285273000240432,0.038379512112587694,0.1488361899800756,9.095616340637207,236.9914529907229,0.003315865993499756,0.0013319492340087891,0.0005989384651184082,0.00024895191192626955,2.1970272064208986e-05,7.867813110351563e-08,0.0
ner,formal_e3_ms256_tner,6,gelu_input,intermediate_dense_output,512,419430400,-2.837452734708786,1.216891952988736,2.8631669843196867,1.1550925793445381,11.41942024230957,3.988387790460263,0.9361624240875244,0.7789100503921509,0.4580430173873901,0.15975616455078126,0.003568553924560547,2.4416446685791015e-05,6.127357482910156e-07
ner,formal_e3_ms256_tner,7,attn_k_input,linear_input,512,104857600,-0.004280416514084209,0.3962753132992715,0.2068408017233014,0.33803746632353016,14.749911308288574,71.31045318621456,0.02239309310913086,0.0029502105712890625,0.0018535709381103515,0.0009752941131591796,0.0009276866912841797,7.979393005371094e-05,4.1751861572265626e-05
ner,formal_e3_ms256_tner,7,attn_out_input,linear_input,512,104857600,-0.0018050864441647718,0.1180006775937678,0.0870015594176948,0.07973798911778852,4.217792510986328,48.479504726308306,0.0003487205505371094,1.0519027709960937e-05,2.09808349609375e-07,4.76837158203125e-08,0.0,0.0,0.0
ner,formal_e3_ms256_tner,7,attn_q_input,linear_input,512,104857600,-0.004280416514084209,0.3962753132992715,0.2068408017233014,0.33803746632353016,14.749911308288574,71.31045318621456,0.02239309310913086,0.0029502105712890625,0.0018535709381103515,0.0009752941131591796,0.0009276866912841797,7.979393005371094e-05,4.1751861572265626e-05
ner,formal_e3_ms256_tner,7,attn_v_input,linear_input,512,104857600,-0.004280416514084209,0.3962753132992715,0.2068408017233014,0.33803746632353016,14.749911308288574,71.31045318621456,0.02239309310913086,0.0029502105712890625,0.0018535709381103515,0.0009752941131591796,0.0009276866912841797,7.979393005371094e-05,4.1751861572265626e-05
ner,formal_e3_ms256_tner,7,ffn_in_input,linear_input,512,104857600,-0.02342418973799795,2.0049068810274777,0.5871269249916077,1.917154732463217,68.85031127929688,117.26648591406537,0.12434417724609376,0.00886941909790039,0.002473115921020508,0.0019872188568115234,0.0018684005737304688,0.0018300533294677735,0.0018192291259765624
ner,formal_e3_ms256_tner,7,ffn_out_input,linear_input,512,419430400,-0.01780526137445122,0.10533304906970302,0.030686561996117235,0.10232503834248703,16.86412811279297,549.5606876693057,0.002138464450836182,0.000621187686920166,0.00010918855667114258,1.7557144165039063e-05,1.7094612121582031e-06,1.2445449829101562e-06,1.220703125e-06
ner,formal_e3_ms256_tner,7,gelu_input,intermediate_dense_output,512,419430400,-2.8422370517253874,1.0696748354447436,2.8574138271808622,1.028446368081477,16.86412811279297,5.9018851075663745,0.9522905373573303,0.8135097599029542,0.456373291015625,0.11820912837982178,0.0024285984039306642,0.00046138525009155275,4.1868686676025394e-05
ner,formal_e3_ms256_tner,8,attn_k_input,linear_input,512,104857600,-0.009311057697050273,0.46727539966972204,0.22686040423810483,0.4086163872397434,12.968887329101562,57.16681750901699,0.017235536575317383,0.0017808818817138673,0.001019449234008789,0.0009825420379638672,0.0009719562530517578,0.0009285449981689453,0.0008768939971923828
ner,formal_e3_ms256_tner,8,attn_out_input,linear_input,512,104857600,-0.002543338763698557,0.11370126386374403,0.08295492013916374,0.07780056041562067,2.7975869178771973,33.72418312481061,0.0002527523040771484,2.536773681640625e-06,0.0,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,8,attn_q_input,linear_input,512,104857600,-0.009311057697050273,0.46727539966972204,0.22686040423810483,0.4086163872397434,12.968887329101562,57.16681750901699,0.017235536575317383,0.0017808818817138673,0.001019449234008789,0.0009825420379638672,0.0009719562530517578,0.0009285449981689453,0.0008768939971923828
ner,formal_e3_ms256_tner,8,attn_v_input,linear_input,512,104857600,-0.009311057697050273,0.46727539966972204,0.22686040423810483,0.4086163872397434,12.968887329101562,57.16681750901699,0.017235536575317383,0.0017808818817138673,0.001019449234008789,0.0009825420379638672,0.0009719562530517578,0.0009285449981689453,0.0008768939971923828
ner,formal_e3_ms256_tner,8,ffn_in_input,linear_input,512,104857600,-0.04634504035115242,2.1239176226680354,0.5361997774243354,2.055641926342008,75.37740325927734,140.57708793046646,0.09855087280273438,0.006459407806396485,0.001441974639892578,0.0010370731353759766,0.0009820175170898438,0.0009814453125,0.0009814453125
ner,formal_e3_ms256_tner,8,ffn_out_input,linear_input,512,419430400,-0.02821692637167871,0.10429685831048613,0.042871023947373035,0.09917713896360453,10.628482818603516,247.9176338696894,0.0020157480239868164,0.0004626274108886719,6.899833679199218e-05,1.0936260223388671e-05,1.3327598571777343e-06,9.083747863769531e-07,2.6226043701171875e-08
ner,formal_e3_ms256_tner,8,gelu_input,intermediate_dense_output,512,419430400,-2.4289898467063904,0.9832860592214681,2.4471090376377105,0.9372835790591109,12.219488143920898,4.993438361748215,0.9228931021690369,0.7170633816719055,0.26588437795639036,0.0393851900100708,0.0012131786346435546,0.0001726961135864258,8.640289306640625e-06
ner,formal_e3_ms256_tner,9,attn_k_input,linear_input,512,104857600,-0.012366164205595852,0.5853632809258377,0.25074063025414944,0.5290862207742447,16.16846466064453,64.4828269126398,0.01768665313720703,0.0020427799224853518,0.0010505485534667968,0.0009850311279296876,0.0009814262390136718,0.0009778690338134765,0.0009500312805175781
ner,formal_e3_ms256_tner,9,attn_out_input,linear_input,512,104857600,-0.001436049976036884,0.18094216978237687,0.11151768215000629,0.14249890390097159,3.3872716426849365,30.37430098420267,0.004402885437011719,0.00013545989990234374,7.43865966796875e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,9,attn_q_input,linear_input,512,104857600,-0.012366164205595852,0.5853632809258377,0.25074063025414944,0.5290862207742447,16.16846466064453,64.4828269126398,0.01768665313720703,0.0020427799224853518,0.0010505485534667968,0.0009850311279296876,0.0009814262390136718,0.0009778690338134765,0.0009500312805175781
ner,formal_e3_ms256_tner,9,attn_v_input,linear_input,512,104857600,-0.012366164205595852,0.5853632809258377,0.25074063025414944,0.5290862207742447,16.16846466064453,64.4828269126398,0.01768665313720703,0.0020427799224853518,0.0010505485534667968,0.0009850311279296876,0.0009814262390136718,0.0009778690338134765,0.0009500312805175781
ner,formal_e3_ms256_tner,9,ffn_in_input,linear_input,512,104857600,-0.04549221624620259,2.0504918449190144,0.49064072921872137,1.991446213848141,71.02223205566406,144.75404878995127,0.07170025825500488,0.005224533081054687,0.0013634967803955078,0.0010291576385498048,0.000981912612915039,0.0009814453125,0.0009814453125
ner,formal_e3_ms256_tner,9,ffn_out_input,linear_input,512,419430400,-0.03907417124137282,0.11539414430258177,0.06102512946352363,0.10544445443685206,11.61253547668457,190.29104204728804,0.002167525291442871,0.00030935049057006836,6.847143173217773e-05,1.836538314819336e-05,1.659393310546875e-06,1.220703125e-06,1.175403594970703e-06
ner,formal_e3_ms256_tner,9,gelu_input,intermediate_dense_output,512,419430400,-2.0849034756422045,1.0233546320376996,2.1134613156318665,0.9629945342449143,13.613494873046875,6.441326733712567,0.8587981605529785,0.5727600693702698,0.1659570598602295,0.02279627799987793,0.0006113672256469727,1.9404888153076172e-05,5.674362182617188e-06
ner,formal_e3_ms256_tner,10,attn_k_input,linear_input,512,104857600,-0.008996377298608423,0.577825485396296,0.2526825611293316,0.5197256484714657,15.915933609008789,62.987859304079436,0.01471261978149414,0.0017444133758544923,0.0010268211364746094,0.000983123779296875,0.0009814453125,0.0009807777404785157,0.0009712409973144531
ner,formal_e3_ms256_tner,10,attn_out_input,linear_input,512,104857600,-0.0015393778575526085,0.18971624161889755,0.12429489113390446,0.14333667380052836,3.3295905590057373,26.787831170138176,0.0030831623077392577,6.27899169921875e-05,2.6702880859375e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,10,attn_q_input,linear_input,512,104857600,-0.008996377298608423,0.577825485396296,0.2526825611293316,0.5197256484714657,15.915933609008789,62.987859304079436,0.01471261978149414,0.0017444133758544923,0.0010268211364746094,0.000983123779296875,0.0009814453125,0.0009807777404785157,0.0009712409973144531
ner,formal_e3_ms256_tner,10,attn_v_input,linear_input,512,104857600,-0.008996377298608423,0.577825485396296,0.2526825611293316,0.5197256484714657,15.915933609008789,62.987859304079436,0.01471261978149414,0.0017444133758544923,0.0010268211364746094,0.000983123779296875,0.0009814453125,0.0009807777404785157,0.0009712409973144531
ner,formal_e3_ms256_tner,10,ffn_in_input,linear_input,512,104857600,-0.034802658567205075,1.69885834190217,0.48640609860420225,1.628109332365175,63.464664459228516,130.47670381055585,0.0738654899597168,0.005301542282104492,0.0019270992279052735,0.0012478828430175781,0.0009876060485839843,0.0009854888916015624,0.0009816551208496093
ner,formal_e3_ms256_tner,10,ffn_out_input,linear_input,512,419430400,-0.05155942099168897,0.11975903151389203,0.07329039106145502,0.1078383888056688,11.644474983215332,158.88133238982553,0.0023026823997497558,0.00040679931640625,5.975008010864258e-05,1.2586116790771484e-05,1.316070556640625e-06,1.220703125e-06,1.201629638671875e-06
ner,formal_e3_ms256_tner,10,gelu_input,intermediate_dense_output,512,419430400,-1.8970659649372101,1.001070755985783,1.9251503926515579,0.9459375769503228,29.83875274658203,15.499439867388423,0.8247154259681702,0.46783498764038084,0.12137950897216797,0.018046817779541015,0.0005138635635375977,4.0059089660644534e-05,1.2903213500976562e-05
ner,formal_e3_ms256_tner,11,attn_k_input,linear_input,512,104857600,0.006162002040073275,0.6758113704250123,0.30858994483947755,0.6012746665284039,18.778406143188477,60.85229430581945,0.019277925491333007,0.0018046474456787109,0.0010323143005371094,0.000983428955078125,0.0009814453125,0.0009765434265136719,0.0009753036499023437
ner,formal_e3_ms256_tner,11,attn_out_input,linear_input,512,104857600,-0.0007319416385325894,0.16232695066799852,0.10417393710464239,0.1244924314159341,3.552764892578125,34.10416262763866,0.001281604766845703,1.1224746704101562e-05,2.09808349609375e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,11,attn_q_input,linear_input,512,104857600,0.006162002040073275,0.6758113704250123,0.30858994483947755,0.6012746665284039,18.778406143188477,60.85229430581945,0.019277925491333007,0.0018046474456787109,0.0010323143005371094,0.000983428955078125,0.0009814453125,0.0009765434265136719,0.0009753036499023437
ner,formal_e3_ms256_tner,11,attn_v_input,linear_input,512,104857600,0.006162002040073275,0.6758113704250123,0.30858994483947755,0.6012746665284039,18.778406143188477,60.85229430581945,0.019277925491333007,0.0018046474456787109,0.0010323143005371094,0.000983428955078125,0.0009814453125,0.0009765434265136719,0.0009753036499023437
ner,formal_e3_ms256_tner,11,ffn_in_input,linear_input,512,104857600,-0.029885852765291928,1.569479164397977,0.48962400674819945,1.4914510865900765,80.86109161376953,165.14936052830072,0.07856799125671386,0.005154170989990234,0.0021157455444335937,0.001578836441040039,0.0010898971557617187,0.000986461639404297,0.0009835147857666015
ner,formal_e3_ms256_tner,11,ffn_out_input,linear_input,512,419430400,-0.05071438753046095,0.11910680566170338,0.07314243650063873,0.10681088072043307,15.287349700927734,209.00793619028858,0.0021896123886108398,0.0002962970733642578,6.43467903137207e-05,2.1424293518066406e-05,1.5115737915039062e-06,1.227855682373047e-06,1.220703125e-06
ner,formal_e3_ms256_tner,11,gelu_input,intermediate_dense_output,512,419430400,-1.901296945810318,1.0180529704521315,1.9305733281373978,0.9613784642265205,34.4007453918457,17.81892709821868,0.8209440755844116,0.47012953996658324,0.12818422079086303,0.018805196285247804,0.0005790996551513672,6.019115447998047e-05,1.6846656799316405e-05
ner,formal_e3_ms256_tner,12,attn_k_input,linear_input,512,104857600,0.007954429071396589,0.6805110619848835,0.3321419327706099,0.5940036320773211,18.41400146484375,55.440158703361234,0.02232499122619629,0.0016508197784423828,0.001015024185180664,0.0009776878356933594,0.0009765625,0.0009765625,0.0009760570526123047
ner,formal_e3_ms256_tner,12,attn_out_input,linear_input,512,104857600,0.0025022382188399205,0.18668308341842982,0.12284883938729763,0.1405880417813343,3.2369656562805176,26.349175722169782,0.002199058532714844,3.25775146484375e-05,3.814697265625e-08,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,12,attn_q_input,linear_input,512,104857600,0.007954429071396589,0.6805110619848835,0.3321419327706099,0.5940036320773211,18.41400146484375,55.440158703361234,0.02232499122619629,0.0016508197784423828,0.001015024185180664,0.0009776878356933594,0.0009765625,0.0009765625,0.0009760570526123047
ner,formal_e3_ms256_tner,12,attn_v_input,linear_input,512,104857600,0.007954429071396589,0.6805110619848835,0.3321419327706099,0.5940036320773211,18.41400146484375,55.440158703361234,0.02232499122619629,0.0016508197784423828,0.001015024185180664,0.0009776878356933594,0.0009765625,0.0009765625,0.0009760570526123047
ner,formal_e3_ms256_tner,12,ffn_in_input,linear_input,512,104857600,-0.02877535964362323,1.4612917295697956,0.523973459303379,1.3644241841074771,79.72602844238281,152.1566160018454,0.10154789924621582,0.006086292266845703,0.002148714065551758,0.0015826797485351562,0.001105365753173828,0.0009879684448242188,0.0009834003448486329
ner,formal_e3_ms256_tner,12,ffn_out_input,linear_input,512,419430400,-0.04823090489022434,0.12404930156276164,0.07335064537823201,0.11105913842334494,10.450037956237793,142.4668849517582,0.002607250213623047,0.00032999753952026365,5.247116088867188e-05,9.670257568359376e-06,2.5510787963867186e-06,2.44140625e-06,1.7881393432617188e-07
ner,formal_e3_ms256_tner,12,gelu_input,intermediate_dense_output,512,419430400,-1.9176397979259492,1.0372484062961087,1.950200690627098,0.9746506642027607,38.57579803466797,19.780424763496367,0.8229069089889527,0.47620508432388303,0.13812599182128907,0.02068983554840088,0.0005021429061889648,3.745555877685547e-05,1.5301704406738283e-05
ner,formal_e3_ms256_tner,13,attn_k_input,linear_input,512,104857600,0.004163154133129865,0.669064607317129,0.3616386096179485,0.562922993534957,17.120891571044922,47.34254340025311,0.030635204315185547,0.0015853500366210937,0.0010059070587158203,0.0009772014617919923,0.0009765625,0.0009765052795410157,0.0009750270843505859
ner,formal_e3_ms256_tner,13,attn_out_input,linear_input,512,104857600,0.0002158547016369994,0.2482571514649692,0.1678053877130151,0.18295631090847225,3.582407236099243,21.348582932426247,0.005388593673706055,5.889892578125e-05,1.3256072998046874e-06,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,13,attn_q_input,linear_input,512,104857600,0.004163154133129865,0.669064607317129,0.3616386096179485,0.562922993534957,17.120891571044922,47.34254340025311,0.030635204315185547,0.0015853500366210937,0.0010059070587158203,0.0009772014617919923,0.0009765625,0.0009765052795410157,0.0009750270843505859
ner,formal_e3_ms256_tner,13,attn_v_input,linear_input,512,104857600,0.004163154133129865,0.669064607317129,0.3616386096179485,0.562922993534957,17.120891571044922,47.34254340025311,0.030635204315185547,0.0015853500366210937,0.0010059070587158203,0.0009772014617919923,0.0009765625,0.0009765052795410157,0.0009750270843505859
ner,formal_e3_ms256_tner,13,ffn_in_input,linear_input,512,104857600,-0.024078794242814183,1.2923598458448418,0.5622820721566677,1.1638782714766587,82.9225845336914,147.47506392234186,0.1310551643371582,0.008257913589477538,0.00234527587890625,0.0015831375122070312,0.0011324882507324219,0.001002664566040039,0.000983867645263672
ner,formal_e3_ms256_tner,13,ffn_out_input,linear_input,512,419430400,-0.04657191831618548,0.1418342542835023,0.07766511663794518,0.12749128959039127,8.775298118591309,112.98892602581793,0.0037508392333984375,0.0005600404739379883,0.00011630773544311523,3.1986236572265624e-05,1.6045570373535157e-06,1.220703125e-06,0.0
ner,formal_e3_ms256_tner,13,gelu_input,intermediate_dense_output,512,419430400,-1.8903252786397935,1.070201509127333,1.9297671961784362,0.9973261742061373,17.205717086791992,8.915954795409975,0.8112810134887696,0.4626224255561829,0.1395285987854004,0.02334009647369385,0.0009093022346496582,9.069442749023437e-05,1.176595687866211e-05
ner,formal_e3_ms256_tner,14,attn_k_input,linear_input,512,104857600,0.009670131509192288,0.643340469194462,0.4161197793483734,0.4907390344998211,13.570773124694824,32.61266058043696,0.05540396690368652,0.002623777389526367,0.0011821842193603515,0.000981597900390625,0.0009763717651367187,0.0009719181060791016,0.0009149551391601562
ner,formal_e3_ms256_tner,14,attn_out_input,linear_input,512,104857600,0.005834623014306999,0.22557291076711522,0.15218451004475356,0.16660448913551612,3.4972541332244873,22.980355439565002,0.003870668411254883,6.143569946289063e-05,6.29425048828125e-07,0.0,0.0,0.0,0.0
ner,formal_e3_ms256_tner,14,attn_q_input,linear_input,512,104857600,0.009670131509192288,0.643340469194462,0.4161197793483734,0.4907390344998211,13.570773124694824,32.61266058043696,0.05540396690368652,0.002623777389526367,0.0011821842193603515,0.000981597900390625,0.0009763717651367187,0.0009719181060791016,0.0009149551391601562
ner,formal_e3_ms256_tner,14,attn_v_input,linear_input,512,104857600,0.009670131509192288,0.643340469194462,0.4161197793483734,0.4907390344998211,13.570773124694824,32.61266058043696,0.05540396690368652,0.002623777389526367,0.0011821842193603515,0.000981597900390625,0.0009763717651367187,0.0009719181060791016,0.0009149551391601562
ner,formal_e3_ms256_tner,14,ffn_in_input,linear_input,512,104857600,-0.02178515334613621,1.1412193216371018,0.6169078072905541,0.9603545648811808,76.57715606689453,124.13063210079926,0.17210184097290038,0.013028125762939453,0.0032425403594970705,0.0024046707153320313,0.0019823169708251954,0.0016012382507324219,0.0011811351776123047
